7.520769853221676016e-01 -1.401521621567269893e-01 -9.519232667048793672e-02 5.054403959662607804e-01 -5.269057082595558494e-01 -1.842795232667269190e-01 9.976587957638858306e-01 -5.801001427593091009e-01 -7.332408400434442530e-01 -5.217931692324511150e-01 -1.000000000000000000e+00
-7.471667036112299431e-01 8.883938304846821232e-01 5.481387183709223176e-01 -9.719426242896915813e-01 -3.719407410141408743e-01 -3.603771132613460271e-01 6.372570562367687597e-01 -1.842937057152596037e-01 -6.268670295089935340e-01 -9.093744003827126665e-01 1.000000000000000000e+00
-9.208108994406190018e-01 -5.903677499266857254e-02 -8.607180179480367066e-02 -2.223123432453957271e-01 -1.020000744438762652e-01 6.737858159909242417e-01 -9.362643129006529286e-01 -4.295567861396545339e-01 3.908920310963845957e-01 -2.926644020791513423e-01 1.000000000000000000e+00
1.645393821506253573e-01 9.924912258297353684e-01 2.624730518832296688e-01 2.383705879801854000e-01 9.180083864273187455e-01 8.326217504441568718e-01 -9.452802376789655181e-01 4.957072667677040467e-01 7.761741092307408163e-01 -1.712078891745434372e-01 1.000000000000000000e+00
-7.022582098456569000e-01 -7.619270011539824861e-01 -7.941639596949583435e-01 6.562937549408724980e-01 1.771184070500018137e-01 6.004071848198915262e-01 -1.183243954429236133e-01 9.358678948881888893e-01 -5.674170543127314836e-01 -1.305333125674741357e-01 1.000000000000000000e+00
3.387090221732702577e-01 -3.761561872360075220e-01 1.819698831650866655e-01 -9.410101802328683096e-01 -7.713102641510627411e-01 7.068377844213591388e-01 7.450215948447502790e-01 -7.755226572728310952e-01 7.356351631145621184e-01 9.976478969058737434e-01 1.000000000000000000e+00
9.807336734627074559e-01 -8.269480856429334281e-01 6.854244187615781136e-01 -9.455338850938714845e-01 -6.223927098956045789e-01 3.782296665829603111e-01 -5.229502526139906404e-01 -8.579674832680872498e-02 6.837149521524810147e-02 -8.228652851475231067e-01 -1.000000000000000000e+00
-5.114459923294463195e-01 8.472496808843723581e-01 5.027203472390702199e-01 7.919410112690004055e-01 -7.758436111952966563e-01 -6.454508966543208714e-01 7.441672153780956034e-01 -4.375649842545177304e-01 6.663028720287431650e-01 -6.044678837170682772e-01 1.000000000000000000e+00
-4.950062170818305685e-01 -5.963469348735550568e-01 -6.651059363652878087e-01 -6.823388909659160451e-01 -7.969290899847192300e-01 -5.842973156196866746e-01 -5.197467668421558162e-01 2.662230021586537987e-01 2.504376831726740082e-01 -2.955998565797148814e-01 1.000000000000000000e+00
2.472758849928067271e-01 -3.992526792127288893e-01 -7.401100275410705809e-01 -2.087619895552703664e-01 2.790819392832837309e-01 7.430403893991630593e-01 1.554978285956942763e-01 -1.976525336940049282e-01 -9.729654026625593755e-01 1.932290442306214828e-01 1.000000000000000000e+00
-9.806188962483060045e-01 9.614749052631601511e-01 -9.965039499088255148e-01 2.515526342998870568e-01 -3.127130363927310697e-01 7.884406366718257342e-01 4.636451826399556886e-02 -7.667359368033257461e-01 3.091345610036009273e-01 8.310060469173647935e-01 1.000000000000000000e+00
6.348338174538157297e-01 -3.138438607707993988e-02 -8.993722851192327283e-01 1.149593406546838281e-01 -8.244808612722713814e-01 -2.766058671283060377e-01 9.907701198003071585e-01 -1.266238832089703337e-01 -6.723786086374268223e-01 -2.032812076148768909e-01 -1.000000000000000000e+00
1.161462865852280757e-02 -9.061707686342246326e-02 4.405812510088529255e-01 -7.423379097148119499e-01 9.150992296460274122e-01 -6.957297419019623508e-01 -1.564524558536846133e-01 -5.051122855324778893e-01 -6.511859821750287658e-01 -5.638759106321222792e-01 -1.000000000000000000e+00
-3.171023776170529551e-01 5.644577333656279894e-01 -7.044388509399845955e-01 7.319480009610137561e-01 -3.595774078963309695e-01 8.645157590267384951e-01 -2.935101217858835376e-01 3.080429482394284602e-01 9.844724493962317968e-01 -5.057235497381156186e-01 1.000000000000000000e+00
-2.600417740520228893e-01 6.564211620246949153e-01 4.772175259871065389e-01 -5.542070503166525164e-01 4.952581535763422860e-01 -4.899093014431041837e-01 4.143522220168838199e-01 -1.530216930562149358e-01 -4.862155932726544005e-01 8.225713659188316207e-02 1.000000000000000000e+00
1.492603541578532145e-01 6.885296137355734203e-01 8.476881271988987443e-01 -3.067431995169969117e-01 4.251465567986936200e-01 -1.387613492133608073e-01 3.183168449186828397e-01 -9.455383473699938701e-01 -5.954933942876279307e-01 -9.052368487524335983e-01 1.000000000000000000e+00
-1.965709948502760707e-01 -3.199122322766980719e-01 1.334769126256059035e-01 3.056472517076160855e-01 5.979605563410719249e-01 1.665640196043169929e-01 -1.564669366239050952e-01 -1.249677572797875946e-01 8.376556934752616979e-01 9.725120422973270173e-01 1.000000000000000000e+00
-8.079239973852374579e-01 2.150434554507640872e-01 -5.068096597763449562e-01 -7.177291786104975646e-01 -4.938208651918107872e-01 -1.347901373392654811e-01 -4.037781030476816913e-01 -8.877679463198808740e-01 -2.958246017617252033e-01 4.177679359128330105e-01 1.000000000000000000e+00
1.638459040503803532e-01 -1.319942224226560157e-01 -2.609573321484874864e-01 4.967255602602933529e-01 5.887487835412448245e-01 6.178166955227808455e-01 4.416359998071555104e-01 1.625715206252646983e-01 -5.835800822577763558e-01 8.153631355907227096e-01 1.000000000000000000e+00
-3.065400215762283942e-01 3.756569765441410969e-01 4.049740002636992298e-01 -1.736433949696190027e-01 3.455662867783981795e-03 8.805072410898717727e-02 -6.341227207578790104e-01 6.215231626248824970e-01 -6.976926555199316482e-01 -2.620410567555775394e-02 1.000000000000000000e+00
-2.177649569744748437e-01 6.915893235157177799e-02 -1.865668761444272405e-01 5.026270384937885360e-01 -9.898471676625852922e-01 -8.087388317241530622e-01 6.740001413152325593e-01 -5.516716028452874898e-01 1.431241037125077220e-01 -1.101267011818352071e-01 -1.000000000000000000e+00
5.364344073579043748e-01 -3.978967519882254944e-01 -6.179998434535851626e-01 -8.033778144934538012e-01 4.083134271607884447e-01 -6.773503711780650693e-01 6.718784369669850154e-01 -4.847286284679321877e-01 -6.633772899411443102e-01 5.035490763036751805e-01 -1.000000000000000000e+00
-5.681605869036752132e-01 -5.162955959693913410e-01 -1.577694961177040778e-01 3.069971840441823030e-01 1.676854740915854070e-01 -6.702041289313682704e-01 9.202416728823747949e-01 -4.580081328095508830e-02 2.693723973252966086e-01 7.710403105078746933e-01 -1.000000000000000000e+00
-5.413956648589839382e-01 3.672723362158007987e-01 -2.025123826727530663e-01 4.754178465696079492e-02 -4.028181251326587997e-01 5.498987431813482374e-01 5.578374963894932037e-01 -2.852319799311218151e-01 -8.383442054207521643e-01 8.288679995730201533e-01 1.000000000000000000e+00
6.161801861804729885e-01 -5.215747924152291937e-02 4.021399176158826361e-01 7.361118132212325360e-01 -5.353314491393019736e-01 5.657423239747427779e-02 -7.848181265743072732e-01 9.114015355040898658e-01 2.140241416504002903e-01 -2.135894786923451250e-01 -1.000000000000000000e+00
-2.040566205416316503e-01 -5.885054002039065146e-01 -5.381760180321712994e-01 9.461708934158137296e-01 -6.930741866349934277e-01 -7.361695140356609990e-01 8.622765922277619843e-02 9.717880070623350353e-01 4.691972562201971453e-01 -2.017071851401208704e-03 -1.000000000000000000e+00
9.793568453629735160e-01 4.124880088788354104e-01 -9.235281581409451324e-01 9.288249059132087648e-01 -5.795329501157278074e-01 2.531415071581273324e-01 3.429943185107209302e-01 6.511719857394300259e-01 -2.012824322528725673e-01 -3.634247870180693507e-01 -1.000000000000000000e+00
-6.731814538742839638e-01 -8.506853606553677061e-02 -1.267277980253063152e-01 -3.682056905981716532e-01 4.342037569381609341e-01 9.111412444827671209e-02 -1.024750929446105463e-01 8.024929669084874817e-01 -1.394809374876964103e-01 -1.648082018121090897e-01 1.000000000000000000e+00
2.682307266133985291e-01 -2.602226125045719041e-01 5.152229725710466557e-01 -6.645710802368862691e-01 8.698160992113328494e-01 3.430722135672685802e-01 2.862371836476322873e-01 4.203232051664704816e-01 9.497378379289473926e-01 -6.451739796181799047e-01 -1.000000000000000000e+00
-8.819655868467102255e-01 9.007129621300031808e-01 -2.454173612669663385e-02 -2.064119265466854980e-01 -1.889216109158688983e-01 -3.120696334480785872e-01 -4.988917656460456485e-02 9.486988756565308822e-01 5.927050468889973889e-01 -5.340874309636927109e-01 1.000000000000000000e+00
-3.496448341201348065e-01 1.672164040868358015e-01 9.119228225109878849e-01 -3.289606873277544086e-01 -2.200409645300187567e-01 -6.598419193621296586e-01 4.893077021673095661e-01 -8.550623963155221663e-01 -5.752061095922951228e-01 -9.969823654167382365e-01 -1.000000000000000000e+00
7.900623528124497419e-01 -5.123176419082717814e-01 9.235135624223167472e-01 3.685261170495581773e-01 7.834048350953481954e-01 8.914615397797507335e-01 -3.899437337356499444e-01 -7.586795648781994306e-01 8.356980772106590294e-01 1.169342901833447801e-01 -1.000000000000000000e+00
-2.512992813730297037e-02 -2.163093640916695648e-01 8.602458659105272076e-02 5.994765018050625116e-01 -3.811812846194362336e-02 9.756037251461806559e-01 -1.104165690996017357e-01 -2.966819654759067504e-01 -5.547983538447971430e-01 5.732357876202307523e-01 1.000000000000000000e+00
-1.756270468400602525e-01 -5.791838416953747348e-01 2.138916213439416847e-01 5.213472531201102100e-01 -2.596563349446625590e-01 -2.193202750801910295e-01 -8.368571595489440185e-01 8.927037586643449263e-01 -3.842874396457465203e-01 4.493078551110432084e-01 -1.000000000000000000e+00
-1.428464483834401832e-02 -5.951181373670266783e-01 -3.519739539582238397e-01 -3.832879563424764768e-01 -1.017292867102512766e-01 -9.046034613829034843e-01 8.151504948802033024e-01 -3.727725868420961319e-01 2.280389047634110433e-01 6.911231470207956917e-01 -1.000000000000000000e+00
-5.822374269734926777e-01 -1.130761847009504883e-01 -4.347978073695468737e-03 9.356022866213287159e-01 9.749302956892045291e-01 8.428593364024621337e-01 6.261394439974006243e-01 -8.549491171301208947e-01 6.693570635037457972e-01 -9.305507947226230314e-01 1.000000000000000000e+00
2.721400626772925158e-01 1.552134814110319727e-01 3.398668343305775164e-01 -9.719228411625004949e-01 3.032462211620374770e-01 4.281756165802179659e-01 7.464889879002400974e-01 6.417561720058793107e-01 -2.667912973363939511e-01 7.166222321826154484e-02 1.000000000000000000e+00
2.858622698333879164e-01 -5.184747265157667595e-01 3.266779705989095728e-01 3.811885148048970162e-01 3.533068555058380689e-01 7.473419342572640289e-02 6.942635493510336264e-01 -9.723604268616392599e-01 -4.948410090744439493e-01 9.189274909398792435e-01 -1.000000000000000000e+00
9.638864342769946081e-01 6.232534211645655020e-01 1.519128510809666377e-01 8.832941149161310790e-02 9.254033915918300490e-01 9.082542962159976252e-01 -7.212313393394831351e-02 8.109875071388439327e-01 -3.008898219706674926e-01 5.768390743732956238e-01 1.000000000000000000e+00
3.414455477466180611e-01 7.065188774119761650e-01 4.025903614033201627e-01 -4.911079039340999763e-01 5.768424641110492246e-01 6.743180248465896476e-02 -8.384796506895932922e-01 7.551567692758178740e-01 5.567961235519713892e-01 2.575874561312911926e-01 1.000000000000000000e+00
2.031604318454496294e-01 -3.900269276455263778e-01 -8.956614642450742014e-01 7.145555800106173638e-01 -1.167882374758446584e-01 8.449491128653277006e-01 7.722348230171003358e-01 6.284871294496980898e-01 -4.121604687649600418e-01 -6.487234497281082479e-01 1.000000000000000000e+00
-7.517737918668521147e-01 7.277138191605150297e-01 -4.866986741792413973e-01 4.173944226638770516e-01 6.194696598938720378e-01 -3.857419920241986766e-01 -1.229007916334563522e-01 -9.424876640890147428e-01 -6.716068661226388681e-01 -4.828323327986061564e-01 1.000000000000000000e+00
9.202669814315496133e-01 3.871355744304474378e-01 -8.956816347860021565e-01 -2.543955353803508679e-01 -4.022284805022635634e-01 -9.396826022245607923e-02 4.870193303518566275e-02 9.373231342917764941e-01 3.966315532210873407e-02 5.151662155222560546e-01 -1.000000000000000000e+00
2.530021388142131844e-01 -2.846420595385490415e-02 -1.400660084765028568e-01 -5.635600486179039859e-01 6.202716674154129528e-01 -8.734320459109501389e-01 9.455412247487309241e-01 -8.709655546620835853e-01 -3.867685676165408815e-01 -9.930743780106938701e-01 -1.000000000000000000e+00
2.284067086475349839e-02 9.396680543980560074e-01 2.965811727733194125e-01 -6.939710997755463850e-01 -9.220050663081931219e-01 9.137609171571690059e-01 -2.614220965485465342e-01 -8.039188338772629283e-01 7.557104814619175492e-02 -9.663401927637096378e-01 1.000000000000000000e+00
-5.580124269794952685e-01 9.492808034147965923e-01 6.081314420412442523e-01 7.981368073910983796e-01 2.339580909187222169e-01 3.438035810466353315e-01 9.396266970557460851e-01 4.514470696352788082e-01 4.700151944759591860e-01 -5.362942935469683370e-02 1.000000000000000000e+00
-6.807985121978288312e-01 -7.322274650298483678e-01 5.372287380844675830e-01 -9.945515875355572799e-01 5.712552134285728833e-01 7.125442601833706924e-01 7.673165479199435257e-01 4.174049107945196901e-01 5.524897719425436726e-02 -1.569626094184206622e-01 1.000000000000000000e+00
1.244237040627838020e-02 -4.889677296371617299e-01 7.965228257503762510e-01 6.474308905374865919e-01 -4.283246491269618872e-01 4.050416032841224201e-01 8.253549558321204849e-01 8.858281979215165691e-01 -1.324267901167492933e-01 -1.962375743870103939e-02 -1.000000000000000000e+00
-5.267460685028242384e-01 -8.338915010769549774e-01 -2.839189408095643685e-01 -2.053473697628922512e-01 1.448104638905807207e-01 2.829387800820550858e-01 -7.069076542622039216e-01 -3.195940998286987966e-01 -4.220252638277459667e-01 5.953426103274319647e-01 1.000000000000000000e+00
7.562754214592875002e-01 -8.403329022854189034e-01 4.814097134727290950e-02 7.705704137084956606e-02 5.659853303952486758e-01 3.867621396743350370e-01 -4.809394872084247208e-01 8.012989533849712576e-01 -8.440823708681564064e-01 4.017733005531181067e-01 -1.000000000000000000e+00
7.297506864524645476e-01 5.831257786967856127e-01 2.427690060448028930e-02 4.412808161344061730e-01 8.967860712607436113e-01 3.942959643778676249e-01 4.819824682882274391e-01 -7.071714618388744711e-01 4.259417647041638944e-01 -6.730005484968328844e-01 -1.000000000000000000e+00
7.336401294861811806e-01 5.520024572330217705e-01 -8.801463439556369561e-01 1.339516329886061285e-01 3.471702500055817708e-02 6.493625775883993256e-02 8.735939989799543781e-01 -4.774382760462352326e-01 2.434732872144294014e-01 9.695448244878812627e-01 1.000000000000000000e+00
9.812771618456772593e-01 -8.306537833840357266e-01 -2.109976138151739011e-01 4.911228205230440125e-01 1.078465671334816189e-01 3.229500146204131728e-01 1.281171523819153446e-01 2.699244747919622434e-01 -8.213900551468555911e-02 -5.328611830776663894e-01 -1.000000000000000000e+00
-6.348179095134098837e-01 -5.109518250377402815e-01 6.032880343503439491e-01 -4.893845919485011464e-01 3.439017298476065854e-01 4.520427174028964767e-01 -3.995493127915947795e-01 -3.856489184130540426e-01 -9.691150695624046740e-01 -6.025197740993168960e-01 1.000000000000000000e+00
-7.027403134096070758e-01 2.936110261028956891e-02 -5.179456467486729387e-01 -9.581053936571155560e-01 5.873136291236225048e-02 -2.470105917291263165e-01 6.649968452434429356e-01 -6.399523569735880990e-01 -7.891642821027267107e-01 -1.610190279139871450e-01 1.000000000000000000e+00
2.211117873750769736e-01 3.704657286405981242e-01 -4.754453684269428493e-01 5.323899297462750813e-01 7.424789673942413515e-01 4.516918441182464772e-01 2.337456314335044638e-01 3.606403485982403456e-01 -8.353652822096786501e-01 -4.824771196714587873e-01 1.000000000000000000e+00
5.338428185622001720e-01 4.467639605253705959e-01 8.433556071284562528e-01 6.733652928741751253e-01 5.380880646975190196e-01 6.148857565393857083e-01 5.043021252256796316e-02 -6.436373833050483828e-01 -6.411470826936169765e-01 -3.568111602208408062e-01 1.000000000000000000e+00
4.427701257465541662e-01 7.359567514511367037e-01 4.464022434339320888e-02 -9.501526605711501094e-01 6.481371534915221222e-01 -9.442558518349213337e-01 5.266360368910332213e-01 -4.611750496122013487e-01 -5.168986213338717661e-01 3.159132127056567541e-01 -1.000000000000000000e+00
-9.336027349985076551e-01 9.669184405686057637e-01 1.069821411703149039e-01 -5.405088248917100380e-02 5.555761645326509068e-01 -6.239641845441989965e-01 1.482200469765122541e-01 -8.681046808328209963e-01 -3.908706979552500904e-01 1.270643604662136106e-02 1.000000000000000000e+00
-2.395262681297571916e-02 -6.404617741250926422e-01 -6.367116469623144148e-01 -3.017377887566476957e-01 -5.392133655603890130e-01 6.901895777164648305e-01 9.357583535152957932e-01 4.107939968512313023e-01 -2.371635059785681676e-02 -9.433340859971113268e-01 1.000000000000000000e+00
6.147985038882068931e-01 7.272452872316692574e-01 8.576275360420115845e-02 1.761846887922939864e-01 -6.254594788521272708e-01 8.346962927347003625e-01 -6.064998700433572587e-01 6.082029079044688480e-01 1.317725586666604887e-01 -4.928641841681224989e-02 1.000000000000000000e+00
-3.787924287267008250e-01 6.850789798978027534e-01 -3.293586328252302575e-01 -2.723469535202729386e-01 -8.083866965739456845e-01 3.956444722125975755e-01 4.631448075583326496e-01 4.787395936905032290e-01 -6.424953342632977460e-02 7.492150976005751417e-03 1.000000000000000000e+00
-6.243404424982035295e-01 -2.114142467427024830e-01 1.706923638207302751e-02 -7.915837968045738027e-01 3.940933334735585714e-01 1.418792357539422344e-01 8.067545496431829388e-01 3.031936730732109897e-01 4.019555408694679421e-01 3.240116759428148807e-01 1.000000000000000000e+00
-3.735922974131486995e-01 9.358270717195538158e-01 4.475472914638407573e-01 4.212949860289501025e-01 -3.640164969905210768e-01 -2.601737744394978513e-01 -6.377478770078355286e-01 6.596718310615978798e-01 -8.554919844278547902e-01 -7.906015321213686331e-01 1.000000000000000000e+00
-9.912078012509584202e-01 3.287226018455891019e-01 -4.760343761839378462e-01 8.638269842235368756e-03 -5.966384564589879425e-01 8.138053427709146526e-01 -5.340733660960661489e-02 1.212111920839107349e-01 7.524011736323406030e-01 5.709749979956668664e-01 1.000000000000000000e+00
-4.866599388088377331e-02 5.279960020118850128e-01 4.343933651833973286e-01 -5.108823011297112249e-01 -6.575074321950877820e-01 6.891341454096897579e-01 6.813402737824387767e-01 9.823558213730299027e-01 -6.771084817729899896e-02 7.287430625313215948e-01 1.000000000000000000e+00
3.771841710461298902e-01 6.457695287695421893e-01 5.671584270926213200e-01 -1.495443848338220416e-01 -2.769296088338397688e-01 -9.080641781742031515e-01 -2.730517136657166777e-01 2.170967512108992192e-01 -8.025705826747968619e-01 5.344861091224391014e-01 -1.000000000000000000e+00
2.590686205452357171e-01 -2.133050583533682154e-01 8.045182793283716105e-01 8.033099392538480821e-01 -7.107659071766765368e-01 -1.366155526858849889e-01 2.922086415507092472e-01 4.702774824900590733e-01 -9.015013222627923373e-01 -3.892107792706487324e-01 -1.000000000000000000e+00
-4.360508366365096755e-01 2.299758420797193281e-02 7.353784268281284842e-01 7.794338929011555006e-01 -9.722331643146413516e-01 4.133564407262948492e-01 -5.599309239931726800e-02 -4.958577584657792858e-01 -6.134728180036268519e-01 5.079289379867319987e-01 1.000000000000000000e+00
9.491140348674915739e-01 -5.704795583299275830e-01 9.555054400017322092e-01 -9.933437853731768019e-01 2.166658970253521055e-02 5.202735386481720514e-01 3.057539650673486431e-01 7.704552911941631166e-02 -5.695452282812982769e-01 5.699018473232186910e-01 -1.000000000000000000e+00
4.173718270153341514e-01 -6.973646273163081055e-02 6.124116175178109245e-01 2.024379233774142861e-02 -5.608668254014379517e-01 -6.236159961945928476e-01 -4.395748649377406725e-01 -6.125074279625846163e-01 4.275856171172105480e-01 -2.298282467397161355e-02 -1.000000000000000000e+00
-4.608156210547116327e-01 8.129411891191506978e-01 -4.151994483332475117e-01 -4.440719731197615427e-01 5.576199055382409231e-01 3.733879693499624342e-01 2.694209990319740289e-01 3.032003282157988977e-01 -7.355162945699997845e-01 7.291713756002129454e-01 1.000000000000000000e+00
7.840654263788779943e-01 -5.406633092174550903e-01 3.201094773484816081e-01 4.552697591254597498e-01 -8.691873621811927464e-01 -5.142940788456409340e-01 6.996721533350032107e-01 4.608914412646103465e-02 8.048615189591012964e-02 -1.710415340266564499e-01 -1.000000000000000000e+00
4.414536047302262123e-01 6.022555239933513604e-01 1.946135047801846873e-01 -9.770928014867867883e-01 5.791082515575292078e-01 6.630516744907066773e-01 7.752183828824978917e-01 1.179440033779197705e-01 -2.397572376187866450e-01 -7.800444160492234769e-01 1.000000000000000000e+00
-3.871693000830855880e-02 -5.089977453601859381e-01 8.890561222097552729e-01 -4.451165109308456991e-01 -4.810095311736051205e-01 -3.151879857137696028e-01 -3.714977231359404275e-01 2.484772968558057737e-01 6.246252638078306774e-01 -9.814144848591301873e-01 -1.000000000000000000e+00
7.055850292756857822e-01 5.261407284790005079e-01 -9.703137552471643446e-01 -4.965408059608797942e-01 -1.298766590567443924e-01 7.261536576349694183e-01 -7.534996258998329921e-01 8.790380761254714681e-01 -1.601912023242046956e-02 1.574392024973234605e-01 1.000000000000000000e+00
-4.190060054218964769e-01 -9.211816181232046485e-01 -6.346731674082062291e-02 -4.821766412292298742e-01 -3.018089131479746445e-01 4.201282185751249454e-01 -4.275885020099023937e-01 -4.421801423820950205e-01 -1.736735855728759326e-01 -3.408411546581302520e-01 1.000000000000000000e+00
4.400684853900598270e-01 2.472088509362804221e-01 -2.195620908316202602e-01 2.509771686895876375e-01 -4.531594052490861557e-01 3.999326144763670765e-01 -8.616044361149377551e-01 -6.316057871440892146e-01 1.430414174918883674e-01 -2.391492158286465664e-01 1.000000000000000000e+00
-5.971427989410558190e-01 -1.696555064996061457e-01 3.486711136174716064e-01 -9.648448491375369862e-01 -3.241913204984872010e-01 -4.962027495308340974e-02 8.820389071314367335e-01 7.331729409110432361e-01 9.754636917544023955e-01 -5.948277053449326779e-01 1.000000000000000000e+00
8.429490502724863443e-01 -7.272642025638134111e-01 -4.307988691777127066e-01 -5.193328781052781729e-01 6.534663136404368355e-01 -7.387219434044307587e-01 -3.883974487560541977e-01 2.815280675208251537e-01 -5.441488233460600732e-01 -7.572869648572697621e-01 -1.000000000000000000e+00
7.965410089300548613e-01 -5.003331006466744668e-01 2.606611628860329155e-01 -3.993073419920076805e-01 3.713697361043055700e-01 1.929835371164050351e-01 -8.412516480904845828e-01 -7.263595792369215154e-01 4.682371293664087109e-01 5.947748413460074435e-01 -1.000000000000000000e+00
2.595739714804721210e-01 6.405051544574358324e-01 1.696725058614620973e-01 3.980884626296998796e-01 -8.134303574442454110e-01 -8.830248261498456763e-01 -1.108641874861757692e-01 3.116768096863107296e-01 -8.611089573828334398e-01 -9.101120890444192035e-01 -1.000000000000000000e+00
1.624958363728132849e-01 -2.703316002603077806e-01 -8.600333330850717939e-01 5.755982613546302140e-01 -9.963500923312749169e-01 -1.347625459135264325e-01 5.166713657346153621e-01 1.451352494591924280e-01 3.202039351941117218e-01 5.135483960822453398e-01 -1.000000000000000000e+00
-6.856470262595659726e-01 -3.659000766150954931e-02 -4.068789941341055538e-01 -2.852222750702739784e-01 4.901332657863854969e-02 -7.223049305247351004e-01 -6.097806029204964062e-01 -2.525521695961838731e-01 -8.393843035584007684e-01 -4.964582990597385947e-01 1.000000000000000000e+00
-1.301720425737389331e-01 4.294923398556689254e-01 -1.043454041446574276e-01 -5.519410024174464802e-01 -2.141373196799949419e-01 7.489715752014560746e-01 4.717906813946330935e-01 -3.966544279306487564e-01 9.008033776065951237e-01 7.494996601666663594e-01 1.000000000000000000e+00
-5.926636049484881319e-01 -2.101848100565810729e-01 -4.603770290172257695e-01 2.567770502002302280e-01 -3.575152759695732207e-01 7.623330199407598595e-01 5.045669083829293911e-01 7.370495821846212436e-02 -5.665906391271344766e-01 -6.527767415001108908e-01 1.000000000000000000e+00
-7.660223409267270522e-01 4.673382639723595577e-01 -2.078696782135229792e-01 -2.114635605346510960e-01 -4.068501998727414026e-01 6.697852486327326993e-01 -6.671541530857272306e-02 -9.726640951171556804e-01 -8.277750470551430428e-01 6.156680415844193455e-01 1.000000000000000000e+00
3.525622804952108780e-01 -1.156634050185747498e-01 7.895419308016820015e-01 -6.558260502433537198e-01 1.488601980797459312e-01 4.486859434993648588e-01 -2.383541935756783303e-01 1.533295561282892461e-01 -4.421851214971292965e-01 -3.818517655680360168e-01 1.000000000000000000e+00
-7.168969565382594666e-01 2.478580876376401676e-02 8.541017437903921650e-01 9.003266775007026101e-01 8.366397527989246630e-01 2.671236074699143703e-01 4.537922477108158326e-01 -6.836195299634608702e-01 5.561189503004670964e-01 -4.975469228328084359e-01 1.000000000000000000e+00
4.575436394132994522e-01 -5.015458389833713504e-01 7.094594204590058961e-01 5.457279368698864097e-01 -7.705258230592082480e-01 -1.572491801770647957e-01 -6.526977425213600359e-01 -2.875727563094776507e-01 8.116070497506644443e-02 -4.092506798480106678e-01 -1.000000000000000000e+00
-1.874493134720325305e-01 -9.852518152836595711e-01 9.090775246040250224e-02 7.221733524963847017e-01 9.334735056220884175e-01 1.289594184985827230e-01 4.948417903411690411e-01 6.740745780217463068e-01 -5.856510443351232720e-01 -3.379471196456067528e-01 -1.000000000000000000e+00
